27(1) 108877259857.868 -> 4.917e-04 6.903e-01
28(1) 136555244455.828 -> 4.739e-03 8.757e-01
29(1) 81021542839.388 -> 1.708e-03 6.811e-01
30(1) 100576259727.159 -> 1.143e-03 6.011e-01
31(1) 82487073983.509 -> 3.216e-03 7.791e-01
32(1) 154378189812.556 -> 1.163e-03 7.302e-01
33(1) 93059078976.101 -> 3.946e-04 7.341e-01
34(1) 135057720846.185 -> 5.504e-03 7.970e-01
35(1) 68885434058.444 -> 1.134e-03 7.329e-01
36(1) 61691905436.857 -> 2.560e-03 6.838e-01
37(1) 100830777135.698 -> 5.405e-04 6.494e-01
38(1) 98390634014.859 -> 1.937e-03 7.155e-01
39(1) 138278066630.506 -> 4.202e-03 7.926e-01
40(1) 106713251153.077 -> 2.565e-03 7.442e-01
41(1) 93596485752.456 -> 3.142e-03 7.307e-01
42(1) 125286384770.024 -> 6.107e-03 8.069e-01
43(1) 122190476706.323 -> 6.772e-04 6.020e-01
44(1) 102558746185.998 -> 1.475e-03 6.123e-01
45(1) 88351971670.288 -> 2.178e-03 8.116e-01
46(1) 93422199593.590 -> 4.002e-03 8.635e-01
47(1) 118154313497.523 -> 3.826e-03 7.235e-01
48(1) 108769006809.082 -> 3.427e-03 8.345e-01
49(1) 94648535217.773 -> 4.191e-03 7.828e-01
50(1) 149124064943.701 -> 3.342e-03 7.601e-01
51(1) 62077073134.577 -> 4.847e-03 7.612e-01
52(1) 103888132289.231 -> 1.578e-03 7.096e-01
53(1) 82402675451.529 -> 8.132e-04 7.919e-01
54(1) 116638443702.100 -> 7.390e-03 1.000e+00
55(1) 133189165190.731 -> 1.522e-03 7.831e-01
56(1) 95206719894.788 -> 4.035e-03 9.147e-01
57(1) 170162139556.588 -> 7.373e-04 7.196e-01
58(1) 103826420939.085 -> 2.594e-03 7.021e-01
59(1) 155681521464.204 -> 2.891e-03 8.810e-01
60(1) 92954398308.797 -> 1.351e-03 7.229e-01
61(1) 110797748664.017 -> 6.464e-03 9.141e-01
62(1) 85072291859.606 -> 5.426e-03 9.738e-01
63(1) 115669783531.846 -> 5.571e-03 9.861e-01
1(1) 134556195610.285 -> 2.731e-03 7.147e-01
2(1) 87628261871.534 -> 7.455e-04 6.054e-01
3(1) 139523062007.449 -> 1.381e-03 7.132e-01
4(1) 69618304562.334 -> 1.226e-03 6.613e-01
5(1) 87085863639.855 -> 1.927e-03 7.138e-01
6(1) 89542157172.374 -> 1.903e-03 7.767e-01
7(1) 99090932035.478 -> 2.817e-03 8.417e-01
8(1) 107430409988.400 -> 5.390e-04 7.806e-01
9(1) 102169663486.881 -> 1.513e-03 7.189e-01
10(1) 40748041819.400 -> 2.898e-03 7.803e-01
11(1) 115268580808.522 -> 2.697e-03 8.173e-01
12(1) 74098638555.851 -> 1.476e-03 7.653e-01
13(1) 114092411376.163 -> 4.281e-03 7.038e-01
14(1) 84410697749.724 -> 8.814e-04 6.041e-01
15(1) 200807971526.590 -> 1.749e-03 7.770e-01
16(1) 157890020934.717 -> 4.274e-04 6.743e-01
17(1) 108764998071.358 -> 3.773e-03 9.590e-01
18(1) 86368698179.621 -> 3.622e-03 7.542e-01
19(1) 119134322105.261 -> 1.673e-03 8.907e-01
20(1) 80101832601.653 -> 1.656e-03 7.662e-01
21(1) 125950769983.120 -> 1.132e-03 6.464e-01
22(1) 94358992197.538 -> 1.062e-03 7.200e-01
23(1) 135838254254.287 -> 2.555e-03 8.516e-01
24(1) 90669266667.403 -> 2.220e-03 7.983e-01
25(1) 78683752146.497 -> 1.572e-03 6.277e-01
26(1) 195637471877.323 -> 9.014e-04 6.935e-01
27(1) 114304985014.557 -> 2.876e-03 7.722e-01
28(1) 80034557044.842 -> 1.542e-03 7.729e-01
29(1) 104523307688.476 -> 6.825e-04 6.556e-01
30(1) 68830065637.856 -> 8.903e-03 1.000e+00
31(1) 136568249372.710 -> 1.918e-03 5.586e-01
32(1) 129986668177.962 -> 6.490e-03 1.000e+00
33(1) 143374363441.404 -> 5.413e-03 9.959e-01
34(1) 92052795894.298 -> 2.253e-03 8.157e-01
35(1) 92652172248.009 -> 3.937e-03 8.308e-01
36(1) 84851330617.962 -> 7.389e-03 9.448e-01
37(1) 155961377212.128 -> 5.732e-04 6.161e-01
38(1) 83389286438.196 -> 7.538e-04 6.129e-01
39(1) 109006279647.115 -> 4.059e-03 1.000e+00
40(1) 115557703447.727 -> 3.442e-03 6.997e-01
41(1) 112047067289.131 -> 8.038e-03 8.844e-01
42(1) 128522810261.065 -> 3.547e-03 7.773e-01
43(1) 119021373682.274 -> 1.334e-03 6.588e-01
1(1) 68945008725.544 -> 2.206e-03 6.352e-01
2(1) 122898499793.453 -> 1.304e-03 6.381e-01
3(1) 87649949111.646 -> 1.152e-03 7.291e-01
4(1) 50940630225.353 -> 4.228e-03 8.004e-01
5(1) 155439365259.892 -> 9.552e-04 6.391e-01
6(1) 92449060075.495 -> 5.091e-03 7.871e-01
7(1) 116403126396.421 -> 2.614e-03 8.801e-01
8(1) 102973767249.859 -> 1.475e-03 6.248e-01
9(1) 107409411713.934 -> 2.092e-03 7.389e-01
10(1) 88176503402.047 -> 1.716e-03 7.638e-01
11(1) 99435441475.306 -> 3.268e-03 8.605e-01
12(1) 76467407207.228 -> 4.301e-03 7.338e-01
13(1) 75126119553.238 -> 1.684e-03 6.903e-01
14(1) 133160275509.985 -> 2.836e-03 9.148e-01
15(1) 109219933300.901 -> 1.809e-03 7.881e-01
16(1) 99130603365.059 -> 3.671e-03 7.582e-01
17(1) 96732540008.715 -> 5.748e-03 8.985e-01
18(1) 131168671093.444 -> 4.482e-03 1.000e+00
19(1) 135626354338.975 -> 6.940e-03 1.000e+00
1(1) 95059771406.513 -> 2.057e-03 6.738e-01
2(1) 111176332289.952 -> 2.093e-03 7.473e-01
3(1) 97548861973.628 -> 2.172e-03 7.717e-01
4(1) 151643480677.252 -> 1.436e-03 6.491e-01
5(1) 81390450749.127 -> 2.579e-03 7.979e-01
6(1) 58037536369.762 -> 2.013e-03 6.171e-01
7(1) 119825612978.638 -> 2.695e-03 6.664e-01
8(1) 119502359409.562 -> 6.588e-03 8.424e-01
9(1) 119466661504.550 -> 1.618e-03 6.282e-01
10(1) 127076276665.636 -> 8.902e-04 7.046e-01
11(1) 122699382599.309 -> 1.035e-03 6.616e-01
12(1) 166153726544.384 -> 1.002e-03 6.072e-01
13(1) 123991271344.721 -> 2.319e-03 7.440e-01
14(1) 83658584325.824 -> 1.645e-03 6.736e-01
15(1) 144664483773.807 -> 8.121e-03 8.690e-01
16(1) 89092055218.171 -> 1.474e-03 7.414e-01
17(1) 95757738773.200 -> 2.218e-03 6.959e-01
18(1) 121325723923.722 -> 1.631e-03 8.632e-01
19(1) 113954275824.088 -> 5.045e-03 8.581e-01
20(1) 88022072820.670 -> 5.304e-03 8.970e-01
21(1) 95460202991.855 -> 1.206e-03 6.002e-01
22(1) 100748819994.410 -> 2.899e-03 8.105e-01
23(1) 65212445262.677 -> 2.532e-03 7.330e-01
24(1) 68576244308.789 -> 1.780e-03 7.282e-01
25(1) 149961247440.959 -> 3.897e-03 8.044e-01
26(1) 48589767181.896 -> 2.620e-03 7.556e-01
27(1) 137426132128.375 -> 1.806e-03 6.310e-01
28(1) 158239039690.708 -> 1.519e-03 6.337e-01
29(1) 139127001470.183 -> 2.375e-03 7.066e-01
1(1) 134496887751.369 -> 2.076e-03 6.224e-01
2(1) 109870088026.731 -> 5.706e-04 6.769e-01
3(1) 132313524618.245 -> 2.574e-03 8.516e-01
4(1) 108196879415.581 -> 8.339e-04 6.137e-01
5(1) 137020286592.708 -> 5.721e-04 6.669e-01
6(1) 74425323647.540 -> 3.312e-03 7.813e-01
1(1) 130772814988.402 -> 1.597e-03 6.922e-01
2(1) 75742493697.685 -> 6.921e-03 9.464e-01
3(1) 125231256376.613 -> 1.585e-03 7.924e-01
4(1) 104740406173.708 -> 6.221e-04 6.695e-01
5(1) 123933983722.826 -> 1.435e-03 6.680e-01
6(1) 123782171589.689 -> 3.597e-03 8.104e-01
7(1) 136319684677.875 -> 1.202e-03 6.307e-01
8(1) 214837407790.920 -> 1.118e-03 6.879e-01
9(1) 97389873261.059 -> 1.881e-03 7.026e-01
10(1) 194520380275.070 -> 1.109e-03 7.425e-01
11(1) 136499982020.567 -> 3.909e-03 8.581e-01
12(1) 228349247565.920 -> 1.928e-03 6.980e-01
13(1) 117962706793.680 -> 7.299e-03 8.397e-01
14(1) 112417396682.188 -> 3.109e-03 7.624e-01
15(1) 92964149022.007 -> 1.553e-03 7.932e-01
16(1) 75036782355.888 -> 1.486e-03 6.537e-01
17(1) 113829680489.177 -> 3.389e-03 7.109e-01
18(1) 80713172169.427 -> 4.715e-04 6.486e-01
19(1) 117962465644.815 -> 6.403e-04 6.717e-01
20(1) 60987194623.329 -> 1.374e-03 6.636e-01
21(1) 148836486838.476 -> 7.454e-03 9.982e-01
22(1) 138407938060.422 -> 1.546e-03 8.523e-01
23(1) 97741133888.469 -> 2.586e-03 7.574e-01
24(1) 107330520060.241 -> 2.795e-03 7.910e-01
25(1) 100036089034.238 -> 5.762e-04 6.797e-01
1(1) 58290837561.597 -> 1.946e-03 6.961e-01
2(1) 47015610019.428 -> 1.690e-03 6.993e-01
3(1) 102807969389.855 -> 2.261e-03 7.523e-01
4(1) 158183789974.081 -> 1.137e-03 7.077e-01
5(1) 205624574864.287 -> 2.927e-03 9.035e-01
6(1) 133520465248.146 -> 8.168e-04 6.517e-01
7(1) 136827437881.612 -> 3.505e-03 7.501e-01
8(1) 134295321301.378 -> 1.548e-03 7.041e-01
9(1) 116463919118.113 -> 5.506e-03 1.000e+00
10(1) 93161397915.191 -> 1.415e-03 6.684e-01
11(1) 88922343355.753 -> 2.261e-03 8.713e-01
12(1) 68770701748.408 -> 1.652e-03 6.834e-01
13(1) 106184701022.498 -> 2.084e-03 7.827e-01
14(1) 169156865404.331 -> 2.176e-03 8.271e-01
15(1) 155522067875.816 -> 2.755e-03 7.159e-01
16(1) 144497850867.014 -> 4.304e-04 7.486e-01
17(1) 91256286594.053 -> 1.932e-03 7.583e-01
18(1) 105704227838.172 -> 2.570e-03 6.837e-01
19(1) 86424898398.742 -> 2.410e-03 7.378e-01
20(1) 126927420389.462 -> 1.385e-03 7.114e-01
21(1) 121643942228.817 -> 1.282e-03 7.357e-01
22(1) 172538003843.634 -> 7.000e-03 8.998e-01
23(1) 132761760718.735 -> 2.174e-03 6.309e-01
24(1) 73832703128.829 -> 1.719e-03 7.215e-01
25(1) 48491141989.792 -> 3.199e-03 7.817e-01
26(1) 50344150605.161 -> 1.689e-03 6.941e-01
27(1) 75072132760.415 -> 1.191e-03 6.892e-01
28(1) 77031977944.374 -> 4.015e-04 6.909e-01
29(1) 146847244596.988 -> 1.434e-03 6.609e-01
30(1) 206206594531.316 -> 3.019e-03 9.983e-01
31(1) 95915941939.095 -> 3.287e-04 7.130e-01
32(1) 140748024309.727 -> 3.580e-03 8.694e-01
33(1) 119699846406.241 -> 1.699e-03 6.476e-01
34(1) 58357339753.830 -> 4.258e-03 7.147e-01
35(1) 124813051282.134 -> 9.026e-04 6.215e-01
36(1) 122273007756.084 -> 2.795e-03 7.197e-01
37(1) 91939807323.452 -> 3.273e-03 8.004e-01
38(1) 82215550284.186 -> 7.927e-04 6.631e-01
39(1) 114100545203.446 -> 4.765e-03 8.176e-01
40(1) 143682466723.074 -> 8.642e-03 9.535e-01
41(1) 61843107921.260 -> 3.146e-03 7.940e-01
42(1) 93201351419.077 -> 1.585e-03 8.076e-01
43(1) 77236589199.206 -> 1.067e-03 6.351e-01
44(1) 102732096097.295 -> 3.261e-03 8.576e-01
45(1) 152265045694.700 -> 9.431e-03 9.998e-01
46(1) 135689406349.096 -> 9.852e-04 6.637e-01
47(1) 110440716160.055 -> 1.211e-03 7.615e-01
48(1) 115336982579.315 -> 1.813e-03 7.657e-01
49(1) 103830184460.373 -> 2.034e-03 7.114e-01
50(1) 117478557312.252 -> 2.759e-03 7.192e-01
51(1) 74352946117.421 -> 3.114e-03 6.462e-01
52(1) 110488673656.742 -> 3.104e-03 8.024e-01
53(1) 69137103218.591 -> 3.204e-03 7.523e-01
54(1) 155437881055.267 -> 3.030e-03 8.152e-01
55(1) 88769352204.224 -> 8.813e-04 7.084e-01
56(1) 98126992909.850 -> 1.230e-03 6.697e-01
57(1) 75308556493.003 -> 2.863e-03 7.698e-01
58(1) 102142254134.361 -> 1.251e-03 6.775e-01
59(1) 145796405065.960 -> 5.338e-03 8.682e-01
60(1) 123889574541.236 -> 9.774e-04 5.863e-01
61(1) 77019366986.909 -> 2.874e-04 6.899e-01
62(1) 143071862680.874 -> 3.429e-03 7.845e-01
