27(1) 160654261423.752 -> 4.484e-03 6.590e-01
28(1) 125180920210.958 -> 3.853e-02 9.998e-01
29(1) 66763873749.488 -> 3.956e-03 6.837e-01
30(1) 105761147384.407 -> 4.416e-03 8.169e-01
31(1) 104937091249.853 -> 4.380e-03 7.499e-01
1(1) 87017442465.178 -> 7.562e-03 8.234e-01
2(1) 91922532893.839 -> 7.555e-03 8.702e-01
3(1) 49450107188.308 -> 4.878e-03 6.258e-01
4(1) 93124523388.018 -> 2.272e-03 7.639e-01
5(1) 110676033313.364 -> 4.270e-03 7.749e-01
1(1) 115850656011.477 -> 4.393e-03 7.625e-01
2(1) 120750528229.102 -> 5.020e-03 9.122e-01
1(1) 78889818815.025 -> 7.692e-03 8.788e-01
1(1) 78635796153.783 -> 3.956e-03 6.400e-01
2(1) 66737570318.424 -> 6.786e-03 9.097e-01
3(1) 76974179407.879 -> 1.432e-02 9.563e-01
4(1) 56052466351.482 -> 4.076e-03 7.939e-01
5(1) 97195026701.634 -> 6.350e-03 8.185e-01
6(1) 128355069026.158 -> 4.258e-03 7.642e-01
7(1) 97574342714.313 -> 6.284e-03 8.430e-01
8(1) 195069004647.071 -> 6.311e-03 8.576e-01
9(1) 40122846952.469 -> 1.223e-02 7.186e-01
10(1) 51400821254.813 -> 7.519e-03 7.643e-01
11(1) 257223167585.804 -> 7.117e-03 7.198e-01
1(1) 76244401763.160 -> 6.996e-03 8.936e-01
2(1) 101171340695.215 -> 7.668e-03 7.626e-01
3(1) 171251156752.657 -> 6.087e-03 7.516e-01
4(1) 96224772461.928 -> 9.045e-03 9.032e-01
5(1) 86670848770.169 -> 4.557e-03 6.619e-01
6(1) 111898427270.004 -> 3.329e-03 7.996e-01
7(1) 124209038320.262 -> 1.508e-02 9.518e-01
8(1) 121110305124.036 -> 4.324e-03 7.607e-01
9(1) 75865007269.677 -> 3.135e-03 6.669e-01
10(1) 105545591610.885 -> 9.955e-03 8.099e-01
11(1) 118217547236.037 -> 2.004e-03 7.741e-01
12(1) 157131816734.922 -> 5.641e-03 7.072e-01
13(1) 58806841138.056 -> 5.435e-03 8.276e-01
14(1) 118034501918.687 -> 5.570e-03 7.282e-01
15(1) 78515241654.174 -> 6.165e-03 8.203e-01
16(1) 70625736833.487 -> 2.270e-03 6.442e-01
1(1) 43371969913.612 -> 2.132e-03 6.183e-01
2(1) 103687800745.650 -> 9.304e-03 8.817e-01
3(1) 154596908969.346 -> 6.159e-03 6.428e-01
4(1) 70905793080.497 -> 7.814e-03 8.373e-01
5(1) 76410056453.680 -> 1.314e-02 8.200e-01
6(1) 104209885891.872 -> 2.306e-02 9.459e-01
7(1) 51852429685.593 -> 2.313e-03 6.954e-01
8(1) 169105985829.577 -> 7.576e-03 6.830e-01
9(1) 174506743941.963 -> 8.262e-03 8.155e-01
10(1) 114579978184.097 -> 8.622e-03 8.627e-01
11(1) 75117061759.550 -> 5.066e-03 6.606e-01
12(1) 57515132859.801 -> 1.612e-03 6.647e-01
13(1) 106366977247.762 -> 4.080e-03 7.957e-01
14(1) 51299094353.776 -> 3.783e-03 7.790e-01
15(1) 150180639120.220 -> 1.005e-02 8.967e-01
16(1) 133286125248.342 -> 3.591e-03 8.166e-01
17(1) 111708883771.238 -> 6.107e-03 9.484e-01
18(1) 122479617844.103 -> 4.037e-03 7.531e-01
19(1) 53639651472.640 -> 3.173e-03 7.446e-01
20(1) 164330506859.886 -> 3.650e-03 6.680e-01
21(1) 134711794780.606 -> 1.909e-03 6.304e-01
22(1) 98607469508.935 -> 4.362e-03 8.109e-01
23(1) 128232171271.747 -> 1.272e-02 1.000e+00
24(1) 104971999038.176 -> 7.256e-03 7.087e-01
25(1) 190154341707.679 -> 1.660e-02 8.665e-01
26(1) 72160741404.110 -> 4.129e-03 7.756e-01
27(1) 94780607016.475 -> 3.338e-03 6.964e-01
28(1) 103279549389.799 -> 3.597e-03 8.248e-01
29(1) 57620981357.211 -> 4.888e-03 6.461e-01
30(1) 97017558562.449 -> 3.035e-03 7.086e-01
31(1) 125298183466.488 -> 3.543e-03 6.979e-01
32(1) 214002449281.646 -> 2.774e-03 6.315e-01
33(1) 111916074048.931 -> 4.905e-03 8.141e-01
34(1) 112750945688.025 -> 6.835e-03 8.407e-01
35(1) 130994882472.168 -> 2.059e-03 6.175e-01
36(1) 129415810474.746 -> 2.683e-03 6.949e-01
37(1) 93151139420.756 -> 2.278e-03 6.689e-01
38(1) 124669002267.388 -> 5.179e-03 7.358e-01
39(1) 140820334030.103 -> 8.129e-03 8.273e-01
40(1) 78132352896.276 -> 6.256e-03 8.210e-01
41(1) 56258583501.647 -> 5.150e-03 6.951e-01
42(1) 78508978343.693 -> 3.122e-03 7.393e-01
43(1) 98970882968.601 -> 2.643e-03 5.542e-01
44(1) 114876760117.625 -> 1.415e-03 6.160e-01
45(1) 84043355354.618 -> 4.408e-03 7.493e-01
46(1) 64253420433.846 -> 4.574e-03 7.624e-01
47(1) 77617605101.660 -> 2.555e-03 7.060e-01
48(1) 90634399182.661 -> 4.349e-03 6.660e-01
49(1) 138429674504.517 -> 4.317e-03 6.649e-01
1(1) 93975094209.791 -> 2.229e-03 6.552e-01
2(1) 131371818277.127 -> 4.684e-03 8.124e-01
3(1) 135324139940.372 -> 2.797e-03 6.242e-01
4(1) 98784062876.896 -> 3.227e-03 7.291e-01
5(1) 93913988647.700 -> 4.505e-03 8.391e-01
1(1) 79745172176.559 -> 8.313e-03 7.106e-01
2(1) 132376388205.687 -> 1.003e-02 7.909e-01
3(1) 101050360099.285 -> 3.621e-03 7.373e-01
4(1) 101726635300.514 -> 9.637e-03 8.058e-01
5(1) 119883064892.491 -> 3.020e-03 6.189e-01
6(1) 148970781493.186 -> 2.498e-03 6.973e-01
7(1) 105471942541.195 -> 2.717e-03 5.640e-01
8(1) 118235083685.877 -> 1.301e-02 1.000e+00
9(1) 169341586109.522 -> 7.148e-03 6.979e-01
10(1) 91482309039.845 -> 5.117e-03 8.148e-01
1(1) 45285355365.443 -> 1.200e-02 7.853e-01
2(1) 63693358682.620 -> 4.882e-03 8.106e-01
3(1) 156308505817.464 -> 4.863e-02 9.896e-01
4(1) 118803282102.804 -> 3.271e-03 7.843e-01
5(1) 70525649298.614 -> 2.001e-02 1.000e+00
1(1) 132341232936.056 -> 3.867e-03 6.274e-01
2(1) 89514906130.539 -> 3.264e-03 7.451e-01
3(1) 126681530895.003 -> 7.059e-03 8.572e-01
4(1) 113443433669.362 -> 9.189e-03 7.019e-01
5(1) 135670215576.762 -> 6.730e-03 7.133e-01
6(1) 131600658640.264 -> 1.447e-03 5.983e-01
7(1) 92685956600.546 -> 5.280e-03 7.775e-01
8(1) 108012404346.261 -> 7.643e-03 7.780e-01
9(1) 174361357351.163 -> 2.401e-03 7.378e-01
10(1) 127118898479.641 -> 2.748e-03 7.774e-01
11(1) 59074332786.436 -> 3.208e-03 8.109e-01
12(1) 119960239741.195 -> 9.292e-03 9.031e-01
13(1) 175020287933.870 -> 2.184e-03 6.567e-01
14(1) 166593529304.873 -> 7.784e-03 8.538e-01
1(1) 179486848768.436 -> 2.484e-03 7.178e-01
2(1) 120447524984.284 -> 2.976e-03 5.990e-01
3(1) 98466888126.267 -> 8.634e-03 6.778e-01
4(1) 154084467235.985 -> 4.879e-03 7.329e-01
5(1) 106613986433.290 -> 9.757e-03 8.378e-01
6(1) 76559944596.555 -> 6.009e-03 8.821e-01
7(1) 156802868059.249 -> 3.590e-03 6.758e-01
1(1) 110167287539.181 -> 7.968e-03 8.025e-01
2(1) 81447566384.290 -> 5.960e-03 8.270e-01
3(1) 150417842570.665 -> 2.950e-03 6.008e-01
4(1) 229479372284.188 -> 7.685e-03 7.188e-01
5(1) 68159308895.374 -> 3.275e-03 7.364e-01
6(1) 92294393931.520 -> 3.348e-03 7.919e-01
7(1) 134317363513.342 -> 1.968e-03 6.580e-01
8(1) 181714553855.403 -> 1.065e-02 8.189e-01
9(1) 106788571287.882 -> 1.998e-02 9.762e-01
10(1) 102404540790.971 -> 1.748e-02 9.104e-01
11(1) 179435299090.417 -> 4.705e-03 8.478e-01
12(1) 27264978418.202 -> 3.291e-03 7.992e-01
13(1) 105024831706.603 -> 7.325e-03 8.532e-01
14(1) 147014491135.433 -> 8.005e-03 7.847e-01
15(1) 122948412247.628 -> 4.596e-03 7.206e-01
16(1) 101125916193.305 -> 2.846e-03 5.961e-01
17(1) 80348303159.992 -> 9.033e-03 7.922e-01
18(1) 130317412041.086 -> 4.693e-03 7.171e-01
19(1) 70018182129.199 -> 4.119e-03 7.532e-01
20(1) 62155388618.404 -> 3.966e-03 8.546e-01
1(1) 98569547815.467 -> 1.266e-02 9.451e-01
2(1) 84990832788.493 -> 2.113e-03 6.626e-01
3(1) 122655790716.010 -> 1.971e-03 6.570e-01
4(1) 66311095308.617 -> 5.082e-03 8.548e-01
5(1) 107899517297.507 -> 4.274e-03 8.100e-01
6(1) 81249282780.867 -> 1.122e-02 1.000e+00
7(1) 117067018726.731 -> 9.126e-03 8.223e-01
1(1) 40829463737.197 -> 5.959e-03 8.328e-01
2(1) 70825647137.626 -> 2.165e-02 9.999e-01
3(1) 148422118788.077 -> 2.764e-03 7.689e-01
4(1) 74497834133.665 -> 3.955e-03 7.091e-01
5(1) 84439439925.988 -> 7.008e-03 8.966e-01
6(1) 92091484676.722 -> 4.362e-03 8.149e-01
7(1) 114256917691.441 -> 2.285e-02 9.998e-01
8(1) 79994414520.349 -> 8.635e-03 8.199e-01
1(1) 73561424201.290 -> 3.361e-03 7.173e-01
2(1) 41859273452.778 -> 3.666e-03 7.728e-01
3(1) 134831371840.009 -> 1.616e-02 7.875e-01
4(1) 109154974978.744 -> 1.021e-02 8.839e-01
5(1) 56585690750.530 -> 2.839e-03 6.646e-01
6(1) 78834581140.227 -> 1.139e-02 8.114e-01
7(1) 120607195901.655 -> 4.401e-03 7.935e-01
8(1) 88196613993.743 -> 8.056e-03 8.943e-01
9(1) 132432469304.897 -> 3.999e-03 8.184e-01
10(1) 98083139814.527 -> 2.948e-03 7.830e-01
11(1) 64426206127.824 -> 3.123e-03 7.403e-01
12(1) 194856202084.439 -> 1.611e-02 1.000e+00
13(1) 49449600159.243 -> 6.506e-03 8.596e-01
14(1) 189608823026.317 -> 4.935e-03 8.179e-01
15(1) 44956451648.600 -> 2.447e-02 9.353e-01
16(1) 69843330244.358 -> 2.289e-03 7.703e-01
17(1) 106590392544.715 -> 3.915e-03 8.140e-01
18(1) 83992726288.438 -> 7.528e-03 8.495e-01
19(1) 62664283446.927 -> 2.441e-03 6.196e-01
20(1) 133835867418.171 -> 1.383e-02 7.902e-01
21(1) 100655422466.451 -> 7.447e-03 7.827e-01
1(1) 63332989357.719 -> 2.896e-03 6.664e-01
2(1) 89757696040.308 -> 4.131e-03 6.740e-01
3(1) 104597062041.761 -> 7.757e-03 9.497e-01
4(1) 80220569929.912 -> 2.970e-03 7.173e-01
5(1) 202526134868.925 -> 4.276e-03 6.554e-01
6(1) 76716495341.612 -> 3.928e-03 7.654e-01
7(1) 98705930214.063 -> 3.343e-03 6.825e-01
8(1) 107892582512.579 -> 6.714e-03 9.039e-01
9(1) 101225205669.277 -> 9.586e-03 8.770e-01
10(1) 122648285630.347 -> 7.341e-03 7.955e-01
11(1) 128181447585.548 -> 7.455e-03 8.622e-01
12(1) 136783645574.047 -> 1.068e-02 9.763e-01
13(1) 49830653396.995 -> 5.692e-03 7.972e-01
14(1) 122522608813.594 -> 1.050e-02 9.079e-01
15(1) 45831009074.232 -> 1.847e-03 7.382e-01
16(1) 91099707436.058 -> 4.472e-03 8.424e-01
17(1) 95618140734.187 -> 1.640e-02 1.000e+00
1(1) 158715596785.328 -> 2.813e-03 8.665e-01
2(1) 97733631960.568 -> 5.799e-03 7.433e-01
3(1) 117485584077.779 -> 3.035e-03 7.122e-01
1(1) 127979242339.935 -> 1.028e-02 9.219e-01
2(1) 104944038234.303 -> 1.382e-03 6.118e-01
3(1) 53931232085.593 -> 9.207e-03 8.442e-01
4(1) 141917170131.466 -> 1.174e-02 1.000e+00
5(1) 167710475232.386 -> 7.043e-03 7.126e-01
6(1) 85673535851.955 -> 1.660e-02 1.000e+00
7(1) 80894094783.023 -> 9.747e-04 5.912e-01
8(1) 59273763273.590 -> 2.314e-03 6.978e-01
9(1) 103575810093.105 -> 1.134e-02 8.619e-01
10(1) 111582949686.712 -> 4.569e-03 7.755e-01
11(1) 71840018387.652 -> 1.680e-03 6.522e-01
12(1) 139839772388.769 -> 8.393e-03 7.007e-01
13(1) 126299972059.710 -> 5.945e-03 8.773e-01
14(1) 95805413816.348 -> 2.809e-03 6.101e-01
15(1) 99624834938.017 -> 2.816e-03 7.759e-01
16(1) 61160358712.612 -> 5.036e-03 8.253e-01
17(1) 70822374469.702 -> 8.698e-03 8.947e-01
18(1) 124011418056.928 -> 8.371e-03 8.515e-01
19(1) 131322704728.098 -> 1.315e-02 8.251e-01
20(1) 128271035090.401 -> 5.166e-03 7.437e-01
21(1) 102219924344.012 -> 3.511e-03 8.089e-01
22(1) 140665960199.376 -> 5.432e-03 8.178e-01
23(1) 62352989376.985 -> 3.286e-02 9.998e-01
24(1) 114271836070.855 -> 7.930e-03 8.734e-01
25(1) 162099821385.619 -> 6.731e-03 6.221e-01
26(1) 79182498006.447 -> 1.098e-02 9.192e-01
27(1) 112902159978.952 -> 3.637e-02 9.999e-01
28(1) 121844948958.264 -> 7.279e-03 7.406e-01
1(1) 150780080219.765 -> 1.244e-03 6.552e-01
2(1) 77642290063.070 -> 2.699e-03 7.710e-01
3(1) 77058691495.591 -> 1.174e-02 9.149e-01
4(1) 133702515938.115 -> 5.513e-03 8.503e-01
5(1) 69364013822.071 -> 3.643e-03 6.463e-01
6(1) 87309258649.761 -> 1.886e-02 1.000e+00
7(1) 109571945098.705 -> 3.378e-03 7.146e-01
1(1) 81189058774.810 -> 6.197e-03 8.513e-01
2(1) 98944878188.889 -> 4.349e-03 8.419e-01
3(1) 93427485294.457 -> 8.158e-03 9.210e-01
4(1) 108700527576.311 -> 8.453e-04 5.889e-01
5(1) 112404015756.822 -> 8.845e-03 8.669e-01
1(1) 131886861968.238 -> 1.149e-02 9.010e-01
2(1) 141732112153.096 -> 8.609e-03 7.633e-01
3(1) 117985191025.886 -> 1.348e-03 6.661e-01
4(1) 85929132382.674 -> 6.101e-03 6.195e-01
5(1) 54845242565.929 -> 2.757e-03 6.109e-01
6(1) 145935337570.836 -> 2.305e-03 6.355e-01
7(1) 108507848741.517 -> 1.250e-02 8.035e-01
8(1) 87247727736.406 -> 2.309e-03 6.616e-01
9(1) 108115372466.101 -> 1.949e-03 6.361e-01
10(1) 107820085531.914 -> 5.354e-03 7.884e-01
11(1) 93122942917.232 -> 3.200e-03 6.465e-01
12(1) 109300774504.220 -> 3.608e-03 7.666e-01
1(1) 128686443691.998 -> 5.375e-03 7.068e-01
2(1) 73847706529.453 -> 7.630e-03 8.057e-01
3(1) 111449982350.684 -> 3.888e-03 7.220e-01
4(1) 79184331121.830 -> 5.911e-03 7.832e-01
5(1) 92769400803.928 -> 6.694e-03 8.120e-01
6(1) 86770335406.339 -> 7.720e-03 7.869e-01
7(1) 119913341749.374 -> 4.790e-03 8.697e-01
8(1) 225942943960.824 -> 5.035e-03 7.818e-01
9(1) 89390441182.661 -> 6.921e-03 9.655e-01
10(1) 91714509306.193 -> 9.959e-03 8.353e-01
11(1) 86364684349.405 -> 4.633e-03 6.875e-01
12(1) 31031057962.845 -> 3.229e-03 8.128e-01
1(1) 87649634954.361 -> 2.564e-03 6.023e-01
2(1) 78760389628.648 -> 6.429e-03 8.007e-01
1(1) 99440238214.753 -> 2.541e-03 7.454e-01
2(1) 160551634581.896 -> 6.560e-03 8.627e-01
3(1) 132764647670.375 -> 1.562e-02 9.877e-01
4(1) 80761534621.314 -> 4.343e-03 8.626e-01
5(1) 117990718275.634 -> 1.376e-02 8.357e-01
6(1) 60401428459.510 -> 7.513e-03 8.450e-01
7(1) 60402750090.370 -> 3.832e-03 8.327e-01
8(1) 56268279141.674 -> 2.747e-03 6.820e-01
1(1) 116563825436.120 -> 6.433e-03 7.820e-01
2(1) 76258125177.500 -> 2.814e-03 6.462e-01
3(1) 92342904442.560 -> 3.445e-03 7.710e-01
4(1) 114906157188.292 -> 3.788e-03 8.554e-01
5(1) 114247612703.927 -> 1.230e-02 8.617e-01
1(1) 54897118772.343 -> 2.597e-03 7.332e-01
2(1) 147131328146.062 -> 5.036e-03 6.491e-01
3(1) 115752055132.705 -> 2.919e-03 6.824e-01
4(1) 133858678377.168 -> 2.566e-03 6.405e-01
5(1) 172938204564.180 -> 5.990e-03 6.322e-01
6(1) 85465995847.318 -> 6.802e-03 8.412e-01
7(1) 84625535867.817 -> 3.581e-03 6.086e-01
8(1) 172324509602.838 -> 1.156e-02 7.254e-01
9(1) 105015972327.636 -> 8.125e-03 8.188e-01
10(1) 136898739742.055 -> 3.871e-03 7.220e-01
11(1) 122662519455.515 -> 6.417e-03 8.130e-01
12(1) 81042838395.596 -> 1.832e-02 9.576e-01
1(1) 85455272421.034 -> 1.512e-03 6.443e-01
2(1) 119873067320.870 -> 4.518e-03 7.654e-01
3(1) 59654311546.029 -> 2.688e-03 6.311e-01
4(1) 63353744084.643 -> 4.132e-03 8.258e-01
5(1) 106153942789.574 -> 7.732e-03 8.555e-01
6(1) 120697524447.638 -> 3.043e-03 7.594e-01
7(1) 190566552007.643 -> 1.671e-03 6.675e-01
8(1) 95737882433.063 -> 4.060e-03 6.059e-01
9(1) 114614180430.242 -> 1.280e-02 9.461e-01
10(1) 85175059590.377 -> 1.677e-02 1.000e+00
11(1) 68201565634.401 -> 3.256e-03 8.299e-01
12(1) 139001732043.027 -> 5.286e-03 7.035e-01
13(1) 90560842489.889 -> 8.933e-03 7.213e-01
14(1) 87655775187.153 -> 7.565e-03 7.865e-01
15(1) 109105064798.551 -> 3.841e-03 7.591e-01
16(1) 109585004482.670 -> 1.756e-02 1.000e+00
17(1) 122813274674.754 -> 3.987e-03 7.158e-01
18(1) 112285448863.925 -> 5.325e-03 8.191e-01
19(1) 74961367435.149 -> 7.976e-03 6.314e-01
20(1) 97338813805.666 -> 3.795e-03 8.082e-01
21(1) 155569779585.830 -> 3.340e-03 8.330e-01
22(1) 55839186541.557 -> 2.693e-03 6.556e-01
23(1) 51674761012.349 -> 2.311e-02 1.000e+00
24(1) 94733431074.988 -> 4.639e-03 8.454e-01
25(1) 90390021419.843 -> 4.381e-03 7.219e-01
1(1) 81362396553.509 -> 2.182e-03 6.190e-01
2(1) 106556696439.345 -> 5.913e-03 6.663e-01
3(1) 123101866061.925 -> 9.224e-03 6.817e-01
1(1) 121919443533.626 -> 5.213e-03 7.060e-01
2(1) 36561390707.326 -> 2.057e-03 6.681e-01
3(1) 80618937317.629 -> 1.239e-02 9.002e-01
4(1) 104222634846.648 -> 6.828e-03 8.374e-01
5(1) 107694438604.264 -> 3.469e-03 8.430e-01
6(1) 53617257942.499 -> 3.978e-03 7.906e-01
7(1) 109027248299.897 -> 2.762e-03 7.761e-01
8(1) 135524069714.729 -> 4.609e-03 6.964e-01
9(1) 132267845349.019 -> 2.582e-03 5.846e-01
